Case,ET Dice,TC Dice,WT Dice,ET HD95,TC HD95,WT HD95
case_21,0.585925817489624,0.863821804523468,0.9261510968208313,5.74456262588501,4.358899116516113,3.1622776985168457
case_22,0.04961847886443138,0.019069254398345947,0.6640084385871887,29.4108829498291,33.970577239990234,17.52141571044922
case_23,0.7445940375328064,0.6899793744087219,0.9139425158500671,4.123105525970459,6.4031243324279785,11.445523262023926
case_24,0.9356590509414673,0.9460672736167908,0.9583427309989929,3.0,4.898979663848877,2.4494898319244385
case_25,0.7982259392738342,0.8843827843666077,0.9287848472595215,4.123105525970459,3.605551242828369,3.316624879837036
case_26,0.9460408091545105,0.9481019377708435,0.9260911345481873,5.0,1.4142135381698608,3.605551242828369
case_27,0.8404306769371033,0.8361223340034485,0.9464322924613953,8.23398208618164,16.492422103881836,5.97066068649292
case_28,0.9037824869155884,0.935096263885498,0.9383152723312378,3.0,5.099019527435303,3.605551242828369
case_29,0.7523654103279114,0.8996260762214661,0.9326609373092651,3.0,4.358899116516113,2.4494898319244385
case_30,0.9503225684165955,0.9855321645736694,0.9778774380683899,1.0,1.0,1.0
case_31,0.983856201171875,0.9741492867469788,0.9703001976013184,1.0,1.0,1.0
case_32,0.9330428242683411,0.9768500924110413,0.9663659334182739,1.0,1.4142135381698608,1.4142135381698608
case_33,0.8954837322235107,0.9571073055267334,0.9704121947288513,1.4142135381698608,1.7320507764816284,1.4142135381698608
case_34,0.9383792877197266,0.9251959919929504,0.9610062837600708,1.4142135381698608,5.099019527435303,1.4142135381698608
case_35,0.9582340717315674,0.9817367196083069,0.9726750254631042,1.0,1.0,1.0
case_36,0.9690542221069336,0.9882238507270813,0.9639859199523926,1.0,1.0,1.4142135381698608
case_37,0.9408095479011536,0.9682762622833252,0.9827286601066589,1.4142135381698608,1.4142135381698608,1.0
case_38,0.8590901494026184,0.8990404009819031,0.8297631740570068,2.0,2.2360680103302,8.66025447845459
case_39,0.9339063167572021,0.9492955803871155,0.931824266910553,1.0,3.0,2.8284270763397217
case_40,0.9087623357772827,0.9521484375,0.9753473401069641,34.597686767578125,36.25465393066406,1.4142135381698608
case_41,0.734612226486206,0.8823090195655823,0.909542977809906,5.74456262588501,7.071067810058594,3.1622776985168457
case_42,0.9240813851356506,0.9572861194610596,0.9452160000801086,2.0,2.4494898319244385,3.605551242828369
case_43,0.8972696661949158,0.9579234719276428,0.9380513429641724,1.4142135381698608,2.0,2.2360680103302
case_44,0.9461327195167542,0.980252742767334,0.9781370162963867,1.0,1.0,1.0
case_45,0.8611889481544495,0.9546319842338562,0.9184067845344543,3.0,1.0,2.4494898319244385
case_46,0.8923735618591309,0.9473727941513062,0.974206268787384,3.605551242828369,1.7320507764816284,1.0
case_47,0.9377070665359497,0.9371001124382019,0.8841778635978699,1.0,1.4142135381698608,4.242640495300293
case_48,0.9504859447479248,0.9402651190757751,0.903918981552124,1.0,2.0,2.2360680103302
case_49,0.9146002531051636,0.9629865288734436,0.8496589660644531,1.0,1.0,4.690415859222412
case_50,0.9642651677131653,0.9758872985839844,0.958940327167511,11.789826393127441,18.482421875,3.0
case_51,0.8934778571128845,0.9509611129760742,0.9494748711585999,9.944830894470215,11.532562255859375,1.4142135381698608
case_52,0.9716946482658386,0.9689109921455383,0.9153763055801392,2.8284270763397217,1.7320507764816284,3.605551242828369
case_53,0.888770341873169,0.9455890655517578,0.9050627946853638,1.0,4.387208461761475,3.1622776985168457
case_54,0.953764796257019,0.9776576161384583,0.9488504528999329,1.0,1.4142135381698608,4.0
case_55,0.9604918360710144,0.9842392802238464,0.9568528532981873,1.0,1.0,1.4142135381698608
case_56,0.8078688979148865,0.9077556133270264,0.9616538882255554,2.8284270763397217,4.242640495300293,2.2360680103302
case_57,0.8863410353660583,0.9724373817443848,0.9391056895256042,1.0,1.4142135381698608,2.4494898319244385
case_58,0.9638320803642273,0.9760788679122925,0.9451939463615417,1.0,1.0,2.0
case_59,0.963580310344696,0.9651996493339539,0.9648544788360596,1.0,1.4142135381698608,1.7320507764816284
case_60,0.8951319456100464,0.9524192214012146,0.9327520728111267,1.4142135381698608,1.4142135381698608,3.0
case_61,0.9470856785774231,0.9655836820602417,0.9568749070167542,1.4142135381698608,1.4142135381698608,2.2360680103302
case_62,0.013828238472342491,0.009045464918017387,0.9353394508361816,22.89104652404785,22.448801040649414,3.0
case_63,0.8605692386627197,0.9400545358657837,0.9068023562431335,1.0,1.7320507764816284,4.242640495300293
case_64,0.8820026516914368,0.9471604228019714,0.7888980507850647,1.0,1.7320507764816284,7.0
case_65,0.9663047194480896,0.9726380705833435,0.9772828221321106,1.0,1.0,1.0
case_66,0.9671557545661926,0.9811911582946777,0.9686351418495178,1.0,1.0,1.0
case_67,0.8979519605636597,0.9552362561225891,0.9500633478164673,2.2360680103302,2.4494898319244385,55.117591857910156
case_68,0.9377309083938599,0.9499489068984985,0.9800975918769836,2.4494898319244385,13.619826316833496,1.0
case_69,0.9279599189758301,0.9601930379867554,0.9729007482528687,1.0,1.4142135381698608,1.7320507764816284
case_70,0.7177255153656006,0.7934446334838867,0.9748731255531311,7.348469257354736,7.0,4.4721360206604
case_71,0.8588991761207581,0.9593053460121155,0.9243875741958618,1.0,1.0,3.1622776985168457
case_72,0.8341596126556396,0.9509556293487549,0.9279124140739441,1.7320507764816284,1.4142135381698608,2.4494898319244385
case_73,0.9367967247962952,0.958156943321228,0.921345055103302,1.4142135381698608,1.7320507764816284,3.0
case_74,0.9797654747962952,0.9851956963539124,0.9797166585922241,1.0,1.0,1.0
case_75,0.9343308210372925,0.8990036845207214,0.9432604312896729,8.5440034866333,7.592696189880371,2.2360680103302
case_76,0.8426511883735657,0.6730865836143494,0.2327491044998169,6.4031243324279785,21.307275772094727,41.97080993652344
case_77,0.9417040348052979,0.9861456155776978,0.7261706590652466,1.0,1.0,23.021728515625
case_78,0.8552855253219604,0.9286512732505798,0.9553013443946838,13.190905570983887,15.264337539672852,3.0
case_79,0.9022683501243591,0.9518689513206482,0.9084258675575256,2.0,1.7320507764816284,4.582575798034668
case_80,0.9720095992088318,0.9696366190910339,0.968777596950531,1.0,1.0,1.4142135381698608
case_81,0.7768648266792297,0.9001052379608154,0.9321679472923279,36.00555419921875,37.121421813964844,30.545047760009766
case_82,0.9252243041992188,0.9830402731895447,0.883678674697876,1.4142135381698608,1.0,7.0
case_83,0.8709232211112976,0.915614128112793,0.8771436810493469,3.0,3.0,11.224971771240234
case_84,0.7366117835044861,0.7691860795021057,0.9661076068878174,4.4721360206604,6.164413928985596,3.0
case_85,0.8902715444564819,0.9782072305679321,0.9533502459526062,1.4142135381698608,1.4142135381698608,2.0
case_86,0.9243811368942261,0.9777897596359253,0.9439091682434082,1.0,1.0,1.7320507764816284
case_87,0.8999362587928772,0.9817613959312439,0.9647660255432129,1.4142135381698608,1.0,1.0
case_88,0.9160203337669373,0.9295194745063782,0.9597924947738647,3.464101552963257,4.582575798034668,5.0
case_89,0.9255074262619019,0.9762117266654968,0.9267067909240723,1.4142135381698608,1.4142135381698608,5.385164737701416
case_90,0.9395602941513062,0.985064685344696,0.9358312487602234,1.0,1.0,2.8284270763397217
case_91,0.9432184100151062,0.9631791710853577,0.9525710940361023,1.0,1.4142135381698608,2.2360680103302
case_92,0.9221333265304565,0.9896475076675415,0.9513331651687622,1.4142135381698608,1.0,3.1622776985168457
case_93,0.9547197222709656,0.967021644115448,0.9450365304946899,1.0,1.4142135381698608,1.4142135381698608
case_94,0.9375548362731934,0.9113450646400452,0.9517424702644348,1.4142135381698608,15.65247631072998,2.2360680103302
case_95,0.9403661489486694,0.9183441996574402,0.9518417119979858,1.4142135381698608,6.4031243324279785,4.123105525970459
case_96,0.9644055366516113,0.9785403609275818,0.9585185647010803,1.0,1.0,1.4142135381698608
case_97,0.9492206573486328,0.9806655049324036,0.9648795127868652,1.0,1.0,5.099019527435303
case_98,0.8765075206756592,0.9330040216445923,0.8972447514533997,2.8284270763397217,7.0,8.062257766723633
case_99,0.8540236353874207,0.3580639958381653,0.7943859100341797,18.788293838500977,21.931713104248047,15.0
case_100,0.9430168867111206,0.9680816531181335,0.9299792647361755,1.0,2.0,4.582575798034668
case_101,0.020408162847161293,0.0035033938474953175,0.949447512626648,34.44371795654297,28.658329010009766,60.45990753173828
case_102,0.962234616279602,0.9654417037963867,0.9824414253234863,1.0,3.8062431812286377,1.0
case_103,0.7456753253936768,0.7683606147766113,0.9601479172706604,6.4031243324279785,7.4833149909973145,3.1622776985168457
case_104,0.8904227614402771,0.7272727489471436,0.7998174428939819,44.027259826660156,39.81455612182617,12.449899673461914
case_105,0.9648558497428894,0.9789455533027649,0.9429797530174255,1.0,1.0,1.4142135381698608
case_106,0.9278595447540283,0.9329900145530701,0.7147140502929688,2.0,1.0,17.492855072021484
case_107,0.9461343884468079,0.9758173823356628,0.9648339152336121,1.0,1.0,1.4142135381698608
case_108,0.8469856381416321,0.9523581266403198,0.900355339050293,3.0,3.316624879837036,5.385164737701416
case_109,0.961434006690979,0.9847970604896545,0.8859609365463257,1.0,1.0,14.071247100830078
case_110,0.9567872285842896,0.9631158709526062,0.8857612609863281,1.0,2.0,3.605551242828369
case_111,0.9738007187843323,0.9683167934417725,0.9518375992774963,1.0,3.7416574954986572,2.02351450920105
case_112,0.9499108195304871,0.9887495636940002,0.9464702606201172,1.0,1.0,3.7416574954986572
case_113,0.911887526512146,0.9477013349533081,0.8280401825904846,3.0,3.605551242828369,8.246211051940918
case_114,0.9134132266044617,0.9771870970726013,0.9330557584762573,1.0,1.0,2.0
case_115,0.9098241925239563,0.9406103491783142,0.9602410793304443,1.7320507764816284,2.2360680103302,1.4142135381698608
case_116,0.8186345100402832,0.8407853245735168,0.8703579902648926,4.123105525970459,4.582575798034668,12.3591947555542
case_117,0.8011204600334167,0.8199446201324463,0.9072030186653137,14.33475112915039,10.20919132232666,7.280109882354736
case_118,0.8657693266868591,0.9533530473709106,0.959937334060669,2.0,1.4142135381698608,1.4142135381698608
case_119,0.9724298715591431,0.9859625101089478,0.9748438000679016,1.0,1.4142135381698608,1.7320507764816284
case_120,0.18327677249908447,0.20603474974632263,0.5767558813095093,21.610183715820312,21.610183715820312,7.8102498054504395
case_121,0.9403681755065918,0.9877033829689026,0.9538718461990356,1.0,1.0,5.099019527435303
case_122,0.8578795194625854,0.9238358736038208,0.9095314145088196,2.4494898319244385,2.8284270763397217,2.4494898319244385
case_123,0.9084084630012512,0.9498782753944397,0.9487981200218201,1.7320507764816284,1.7320507764816284,1.4142135381698608
case_124,0.9553247690200806,0.9652025699615479,0.9790291786193848,1.0,1.4142135381698608,1.0
case_125,0.8584686517715454,0.893886148929596,0.9224792718887329,1.4142135381698608,1.0,3.605551242828369
case_126,0.9428151845932007,0.9769613146781921,0.9587224125862122,1.0,1.4142135381698608,1.4142135381698608
case_127,0.949084997177124,0.9768591523170471,0.9352222084999084,1.0,1.4142135381698608,8.243180274963379
case_128,0.9382286667823792,0.9608483910560608,0.9375830292701721,1.4142135381698608,1.7320507764816284,1.7320507764816284
case_129,0.8674610257148743,0.9216703176498413,0.9092901945114136,2.2360680103302,2.4494898319244385,6.480740547180176
case_130,0.9305944442749023,0.9665804505348206,0.9450808763504028,1.0,1.0,3.605551242828369
case_131,0.9671146273612976,0.9773855805397034,0.9532628655433655,1.0,1.0,2.4494898319244385
case_132,0.9411393404006958,0.9252874851226807,0.9602640867233276,3.605551242828369,3.605551242828369,1.4142135381698608
case_133,0.9178258180618286,0.9713688492774963,0.9471425414085388,1.0,1.0,6.4031243324279785
case_134,0.9180461764335632,0.9312681555747986,0.8530309796333313,1.0,1.4142135381698608,4.123105525970459
case_135,0.6517126560211182,0.6351641416549683,0.8020304441452026,43.54020309448242,43.54020309448242,25.729360580444336
case_136,0.9283269643783569,0.9806456565856934,0.9496695399284363,1.0,1.0,5.385164737701416
case_137,0.9721562266349792,0.9831098914146423,0.9749041199684143,1.0,1.0,1.4142135381698608
case_138,0.8736791610717773,0.9413682818412781,0.9568493366241455,5.099019527435303,2.4494898319244385,1.4142135381698608
case_139,0.9175058007240295,0.9551074504852295,0.9420352578163147,1.4142135381698608,1.7320507764816284,5.0
case_140,0.9359812140464783,0.9693214297294617,0.9565616250038147,1.0,1.4142135381698608,3.7416574954986572
case_141,0.9358102679252625,0.9549079537391663,0.9494608640670776,1.0,1.0,2.2360680103302
case_142,0.9534772634506226,0.9683009386062622,0.9726737141609192,1.0,1.0,1.0
case_143,0.9547354578971863,0.9777573347091675,0.9460626244544983,1.4142135381698608,1.0,4.0
case_144,0.8570564389228821,0.9744513630867004,0.8965577483177185,3.1622776985168457,1.4142135381698608,6.082762718200684
case_145,0.909791111946106,0.9492223858833313,0.9548841714859009,2.4494898319244385,3.7416574954986572,4.0
case_146,0.9421020746231079,0.9513429999351501,0.9623193144798279,1.7320507764816284,2.4494898319244385,2.2360680103302
case_147,0.9113289713859558,0.9286559224128723,0.7739755511283875,1.4142135381698608,2.0,54.872581481933594
case_148,0.9450418949127197,0.9516879320144653,0.9319455623626709,1.4142135381698608,1.4142135381698608,2.4494898319244385
case_149,0.7557407021522522,0.8432631492614746,0.9123282432556152,3.1622776985168457,7.0,6.082762718200684
case_150,0.9511927962303162,0.9738940596580505,0.9524775147438049,1.0,1.0,1.7320507764816284
case_151,0.9541622400283813,0.9654145240783691,0.9156583547592163,1.0,1.0,8.5440034866333
case_152,0.9574642181396484,0.9707968235015869,0.9544919729232788,1.0,1.0,1.4142135381698608
case_153,0.9250033497810364,0.9226126074790955,0.961374819278717,2.0,5.687539100646973,1.4142135381698608
case_154,0.9419247508049011,0.9724299311637878,0.9174363613128662,1.0,1.0,5.385164737701416
case_155,0.9624353647232056,0.9910425543785095,0.9721395373344421,1.0,1.0,1.0
case_156,0.9438316822052002,0.9530649781227112,0.9428180456161499,1.0,1.0,2.4494898319244385
case_157,0.9157114624977112,0.9478563666343689,0.9368734359741211,1.0,2.2360680103302,2.0
case_158,0.8801746964454651,0.8759259581565857,0.921924889087677,8.9693603515625,12.409673690795898,2.8284270763397217
case_159,0.723970353603363,0.687693178653717,0.9283356666564941,2.2360680103302,5.099019527435303,4.0
case_160,0.8833542466163635,0.9189876914024353,0.7642180919647217,1.0,1.4142135381698608,5.0
case_161,0.9433422684669495,0.9672585725784302,0.9563277363777161,1.0,2.4494898319244385,3.0
case_162,0.9035141468048096,0.9229068756103516,0.9534593820571899,4.123105525970459,82.5221176147461,2.4494898319244385
case_163,0.8492851853370667,0.9155828356742859,0.9031567573547363,1.4142135381698608,2.2360680103302,24.919872283935547
case_164,0.9730537533760071,0.9821677207946777,0.9778846502304077,1.0,1.0,1.0
case_165,0.8849218487739563,0.9420568943023682,0.9641474485397339,4.242640495300293,7.280109882354736,2.4494898319244385
case_166,0.9148833751678467,0.9611228108406067,0.9153106808662415,2.0,2.2360680103302,3.7416574954986572
case_167,0.8389206528663635,0.8644521832466125,0.8160974383354187,9.0,9.486832618713379,7.0
case_168,0.8792476654052734,0.9172289371490479,0.9109566807746887,4.123105525970459,4.898979663848877,19.420358657836914
case_169,0.9361327886581421,0.9494951367378235,0.9503440260887146,1.4142135381698608,2.8284270763397217,3.1622776985168457
case_170,0.9465116858482361,0.9733338356018066,0.9497830271720886,1.4142135381698608,1.7320507764816284,2.0
case_171,0.8122751712799072,0.799474835395813,0.8519130349159241,4.0,5.830951690673828,7.071067810058594
case_172,0.9420537948608398,0.966509997844696,0.958014965057373,1.0,2.2360680103302,2.0
case_173,0.9530424475669861,0.9735215902328491,0.9415836334228516,1.0,1.0,2.0
case_174,0.7401465177536011,0.8441032767295837,0.951906681060791,5.4772257804870605,3.605551242828369,2.0
case_175,0.798179030418396,0.9150614738464355,0.9423771500587463,3.7416574954986572,3.605551242828369,2.4494898319244385
case_176,0.5153583884239197,0.5411392450332642,0.779213547706604,9.756758689880371,9.899495124816895,40.63249969482422
case_177,0.8450387716293335,0.8590643405914307,0.8707866072654724,4.123105525970459,4.123105525970459,5.830951690673828
case_178,0.7903202772140503,0.8513864278793335,0.9163437485694885,7.280109882354736,11.180339813232422,2.8284270763397217
case_179,0.9418717622756958,0.9629086852073669,0.9231614470481873,6.0,8.774964332580566,11.789826393127441
case_180,0.00633337814360857,0.005947763100266457,0.5417603850364685,58.33352279663086,57.8653564453125,17.57839584350586
case_181,0.9077858924865723,0.9339126348495483,0.9099289774894714,2.8284270763397217,7.549834251403809,9.273618698120117
case_182,0.0,0.0,0.8657118678092957,43.21342086791992,41.533119201660156,5.196152210235596
case_183,0.8339697122573853,0.9381702542304993,0.9273658394813538,2.8284270763397217,2.2360680103302,3.419743299484253
case_184,0.30657440423965454,0.643631100654602,0.932362973690033,11.575837135314941,9.08290958404541,3.0
case_185,0.9464205503463745,0.9368231892585754,0.9454728960990906,2.4494898319244385,5.385164737701416,2.4494898319244385
case_186,0.9022514820098877,0.9528800249099731,0.9319024085998535,2.2360680103302,2.2360680103302,3.0
case_187,0.8905153870582581,0.9162951707839966,0.9049009084701538,1.4142135381698608,3.1622776985168457,3.0
case_188,0.877731204032898,0.944137692451477,0.8927314877510071,3.1622776985168457,3.1622776985168457,6.0
